unique_id,price_paid,deed_date,postcode,property_type,new_build,estate_type,saon,paon,street,locality,town,district,county,transaction_category,linked_data_uri"E52776D8-8E96-4C0D-81C5-6369A92CF8D2","440000","2013-06-07","SW19 1AA","S","N","F","","1B","COWPER ROAD","","LONDON","MERTON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/E52776D8-8E96-4C0D-81C5-6369A92CF8D2/current"
"2A289E9E-F9E4-CDC8-E050-A8C063054829","327500","2012-10-04","SW19 1AA","F","N","L","","33A","COWPER ROAD","","LONDON","MERTON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/2A289E9E-F9E4-CDC8-E050-A8C063054829/current"
"50F18103-76C4-9FD5-E050-A8C063054923","483000","2017-04-28","SW19 1AA","F","N","L","","37A","COWPER ROAD","","LONDON","MERTON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/50F18103-76C4-9FD5-E050-A8C063054923/current"
"29902909-11EA-4E89-B69A-01C19E804FEA","250000","2012-03-05","SW19 1AA","F","N","L","","37A","COWPER ROAD","","LONDON","MERTON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/29902909-11EA-4E89-B69A-01C19E804FEA/current"
"3B7E0B90-5335-EA99-E050-A8C062057E77","380000","2016-06-27","SW19 1AA","F","N","L","","43","COWPER ROAD","","LONDON","MERTON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/3B7E0B90-5335-EA99-E050-A8C062057E77/current"
"2535AA71-31C7-4C5F-B37E-63555E6DF807","246500","2012-12-14","SW19 1AA","F","N","L","","47","COWPER ROAD","","LONDON","MERTON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/2535AA71-31C7-4C5F-B37E-63555E6DF807/current"
"2AC10E4F-F86A-1AF6-E050-A8C063052BA1","389000","2015-12-09","SW19 1AA","F","N","L","","49","COWPER ROAD","","LONDON","MERTON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/2AC10E4F-F86A-1AF6-E050-A8C063052BA1/current"
"34428D7E-72B5-B86C-E050-A8C06205059C","385050","2016-04-22","SW19 1AA","F","N","L","GROUND FLOOR FLAT","51","COWPER ROAD","","LONDON","MERTON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/34428D7E-72B5-B86C-E050-A8C06205059C/current"
"CC8F8621-3541-4EA3-B3F6-06EFF069BF9F","322500","2010-07-27","SW19 1AA","F","N","L","","51A","COWPER ROAD","","LONDON","MERTON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/CC8F8621-3541-4EA3-B3F6-06EFF069BF9F/current"
"CDEA45BE-94A7-4F9A-BDA9-7620F80D1EE0","500000","2013-12-06","SW19 1AB","T","N","F","","6","COWPER ROAD","","LONDON","MERTON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/CDEA45BE-94A7-4F9A-BDA9-7620F80D1EE0/current"
"79A74E22-2380-1289-E053-6B04A8C01627","770640","2018-09-26","SW19 1AB","T","N","F","","8","COWPER ROAD","","LONDON","MERTON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/79A74E22-2380-1289-E053-6B04A8C01627/current"
"C1A63980-9426-4A72-B96C-B3745EA552FE","740000","2015-04-20","SW19 1AB","T","N","F","","8","COWPER ROAD","","LONDON","MERTON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/C1A63980-9426-4A72-B96C-B3745EA552FE/current"
"773788C3-1933-2CE4-E053-6C04A8C05E57","312000","2018-08-31","SW19 1AB","F","N","L","FIRST FLOOR FLAT","20","COWPER ROAD","","LONDON","MERTON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/773788C3-1933-2CE4-E053-6C04A8C05E57/current"
"2D1E4B26-BCC8-FCD1-E050-A8C0630544EC","319000","2016-02-03","SW19 1AB","F","N","L","FIRST FLOOR FLAT","20","COWPER ROAD","","LONDON","MERTON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/2D1E4B26-BCC8-FCD1-E050-A8C0630544EC/current"
"4CB68D37-E777-4EE3-9B14-4ACC8107871C","230000","2012-11-13","SW19 1AB","F","N","L","FIRST FLOOR FLAT","20","COWPER ROAD","","LONDON","MERTON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/4CB68D37-E777-4EE3-9B14-4ACC8107871C/current"
"D5E718DD-F824-458C-8B99-406152A6D588","380000","2010-03-08","SW19 1AB","T","N","F","","22","COWPER ROAD","","LONDON","MERTON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/D5E718DD-F824-458C-8B99-406152A6D588/current"
"288DCE29-B5A4-E510-E050-A8C06205480E","630000","2015-11-16","SW19 1AB","T","N","F","","24","COWPER ROAD","","LONDON","MERTON","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/288DCE29-B5A4-E510-E050-A8C06205480E/current"
"A489CBA8-30EE-4B54-B609-5568EDA854F1","500000","2013-10-15","SW19 1AB","T","N","F","","28","COWPER ROAD","","LONDON","MERTON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/A489CBA8-30EE-4B54-B609-5568EDA854F1/current"
"9B361206-A2A3-1904-E053-6B04A8C0EEB5","805000","2019-12-06","SW19 1AB","T","N","F","","32","COWPER ROAD","","LONDON","MERTON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/9B361206-A2A3-1904-E053-6B04A8C0EEB5/current"
"47844C80-3D6C-8986-E050-A8C063056488","665000","2016-12-13","SW19 1AB","T","N","F","","34","COWPER ROAD","","LONDON","MERTON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/47844C80-3D6C-8986-E050-A8C063056488/current"
